"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 5 9 "GO:0004089" "carbonate dehydratase activity" 1
0 1 2 15 "GO:0004177" "aminopeptidase activity" 1
0 1 2 9 "GO:0004180" "carboxypeptidase activity" 1
0 1 5 8 "GO:0004316;GO:0004312;GO:0102131;GO:0102132" "fatty acid synthase activity" 1
0 1 4 5 "GO:0004329" "formate-tetrahydrofolate ligase activity" 1
0 1 2 17 "GO:0004467;GO:0015645;GO:0102391;GO:0031956" "fatty acid ligase activity" 1
0 1 4 6 "GO:0004520" "endodeoxyribonuclease activity" 1
0 1 5 5 "GO:0004742;GO:0016418;GO:0030523" "dihydrolipoyllysine-residue acetyltransferase activity" 1
0 1 2 5 "GO:0004758;GO:0016454" "serine C-palmitoyltransferase activity" 1
0 1 3 9 "GO:0004784;GO:0016721" "oxidoreductase activity, acting on superoxide radicals as acceptor" 1
0 1 5 6 "GO:0005244;GO:0022832" "voltage-gated channel activity" 1
0 1 4 13 "GO:0005347;GO:0000295;GO:0005346;GO:0015216;GO:0015215" "nucleotide transmembrane transporter activity" 1
0 1 2 5 "GO:0005385" "zinc ion transmembrane transporter activity" 1
0 1 5 9 "GO:0005451;GO:0015299;GO:0015491" "solute:proton antiporter activity" 1
0 1 2 7 "GO:0005452" "inorganic anion exchanger activity" 1
0 1 4 5 "GO:0005471" "ATP:ADP antiporter activity" 1
0 1 2 8 "GO:0005548" "phospholipid transporter activity" 1
0 1 2 5 "GO:0008013" "beta-catenin binding" 1
0 1 3 7 "GO:0008022" "protein C-terminus binding" 1
0 1 2 5 "GO:0008121;GO:0016681" "ubiquinol-cytochrome-c reductase activity" 1
0 1 5 15 "GO:0008137;GO:0050136;GO:0003954;GO:0003955" "NADH dehydrogenase activity" 1
0 1 4 6 "GO:0008177;GO:0000104" "succinate dehydrogenase activity" 1
0 1 2 6 "GO:0008235" "metalloexopeptidase activity" 1
0 1 3 30 "GO:0008238" "exopeptidase activity" 1
0 1 2 8 "GO:0008974" "phosphoribulokinase activity" 1
0 1 5 7 "GO:0015035" "protein disulfide oxidoreductase activity" 1
0 1 3 6 "GO:0015037" "peptide disulfide oxidoreductase activity" 1
0 1 2 16 "GO:0015079" "potassium ion transmembrane transporter activity" 1
0 1 4 9 "GO:0015081" "sodium ion transmembrane transporter activity" 1
0 1 3 18 "GO:0015103" "inorganic anion transmembrane transporter activity" 1
0 1 2 5 "GO:0015114" "phosphate ion transmembrane transporter activity" 1
0 1 2 7 "GO:0015217" "ADP transmembrane transporter activity" 1
0 1 2 11 "GO:0015298" "solute:cation antiporter activity" 1
0 1 2 14 "GO:0015301;GO:0140323" "anion:anion antiporter activity" 1
0 1 4 5 "GO:0015386" "potassium:proton antiporter activity" 1
0 1 4 16 "GO:0015605" "organophosphate ester transmembrane transporter activity" 1
0 1 2 13 "GO:0016018;GO:0008144" "drug binding" 1
0 1 5 7 "GO:0016040;GO:0045181;GO:0016639" "oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor" 1
0 1 3 7 "GO:0016168" "chlorophyll binding" 1
0 1 5 11 "GO:0016408" "C-acyltransferase activity" 1
0 1 3 5 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 1
0 1 2 5 "GO:0016630" "protochlorophyllide reductase activity" 1
0 1 2 8 "GO:0016635" "oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor" 1
0 1 3 8 "GO:0016679" "oxidoreductase activity, acting on diphenols and related substances as donors" 1
0 1 2 5 "GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 1
0 1 4 6 "GO:0016717" "oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water" 1
0 1 3 5 "GO:0016774" "phosphotransferase activity, carboxyl group as acceptor" 1
0 1 4 5 "GO:0016778" "diphosphotransferase activity" 1
0 1 2 7 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 1
0 1 4 9 "GO:0016831" "carboxy-lyase activity" 1
0 1 4 5 "GO:0016841" "ammonia-lyase activity" 1
0 1 4 8 "GO:0016851;GO:0051003;GO:0051002" "ligase activity, forming nitrogen-metal bonds, forming coordination complexes" 1
0 1 4 8 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 1
0 1 2 6 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 1
0 1 3 6 "GO:0016896;GO:0004532" "exoribonuclease activity, producing 5'-phosphomonoesters" 1
0 1 2 5 "GO:0017069" "snRNA binding" 1
0 1 3 9 "GO:0019003" "GDP binding" 1
0 1 2 7 "GO:0019200" "carbohydrate kinase activity" 1
0 1 3 12 "GO:0019887;GO:0019207" "kinase regulator activity" 1
0 1 2 8 "GO:0019888;GO:0019208" "phosphatase regulator activity" 1
0 1 3 8 "GO:0022821" "potassium ion antiporter activity" 1
0 1 3 17 "GO:0030276" "clathrin binding" 1
0 1 2 5 "GO:0030552" "cAMP binding" 1
0 1 2 6 "GO:0030976" "thiamine pyrophosphate binding" 1
0 1 2 6 "GO:0032452;GO:0140457;GO:0032451" "histone demethylase activity" 1
0 1 2 5 "GO:0033743" "peptide-methionine (R)-S-oxide reductase activity" 1
0 1 2 12 "GO:0035250;GO:0008378" "UDP-galactosyltransferase activity" 1
0 1 3 6 "GO:0035615;GO:0140312" "clathrin adaptor activity" 1
0 1 3 8 "GO:0036002" "pre-mRNA binding" 1
0 1 4 5 "GO:0042973" "glucan endo-1,3-beta-D-glucosidase activity" 1
0 1 3 24 "GO:0043021" "ribonucleoprotein complex binding" 1
0 1 4 15 "GO:0043022" "ribosome binding" 1
0 1 6 7 "GO:0043531" "ADP binding" 1
0 1 5 5 "GO:0043878" "glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity" 1
0 1 2 7 "GO:0045550;GO:0102067" "geranylgeranyl reductase activity" 1
0 1 2 6 "GO:0046481" "digalactosyldiacylglycerol synthase activity" 1
0 1 3 5 "GO:0046509" "1,2-diacylglycerol 3-beta-galactosyltransferase activity" 1
0 1 4 7 "GO:0046912" "transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer" 1
0 1 2 7 "GO:0046915" "transition metal ion transmembrane transporter activity" 1
0 1 2 5 "GO:0048038" "quinone binding" 1
0 1 4 5 "GO:0048156" "tau protein binding" 1
0 1 3 14 "GO:0051087" "chaperone binding" 1
0 1 2 5 "GO:0051139" "metal ion:proton antiporter activity" 1
0 1 2 19 "GO:0051537" "2 iron, 2 sulfur cluster binding" 1
0 1 3 10 "GO:0051538;GO:0015930;GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 1
0 1 2 5 "GO:0051879" "Hsp90 protein binding" 1
0 1 2 7 "GO:0052650" "NADP-retinol dehydrogenase activity" 1
0 1 5 10 "GO:0070008" "serine-type exopeptidase activity" 1
0 1 2 5 "GO:0070402" "NADPH binding" 1
0 1 4 6 "GO:0097718" "disordered domain specific binding" 1
0 1 2 5 "GO:0106345" "glyoxylate reductase activity" 1
0 1 2 7 "GO:0140142" "nucleocytoplasmic carrier activity" 1
0 1 3 6 "GO:1901682" "sulfur compound transmembrane transporter activity" 1
0 1 5 10 "GO:1901981" "phosphatidylinositol phosphate binding" 1
