P19222	TRINITY_DN237609_c0_g2_i2	2.2e-10
P19222	TRINITY_DN276145_c0_g1_i1	5.7e-44
P19222	TRINITY_DN286287_c0_g1_i2	5.6e-45
P19222	TRINITY_DN292375_c0_g1_i1	1.1e-48
P19222	TRINITY_DN294725_c0_g1_i1	2.8e-47
P19222	TRINITY_DN294961_c1_g1_i10	2.8e-26
P19222	TRINITY_DN294961_c1_g1_i14	1.7e-26
P19222	TRINITY_DN309632_c0_g2_i15	2.4e-28
P19222	TRINITY_DN85577_c0_g1_i1	2.6e-50
P19223	TRINITY_DN283291_c1_g1_i1	4.4e-44
P19223	TRINITY_DN289614_c0_g1_i1	1.0e-46
P19223	TRINITY_DN289614_c1_g1_i1	3.0e-44
P19223	TRINITY_DN292581_c0_g1_i1	8.1e-30
P19223	TRINITY_DN292581_c0_g1_i2	4.4e-39
P19223	TRINITY_DN292969_c0_g1_i1	3.6e-46
P19223	TRINITY_DN292969_c0_g1_i2	8.6e-45
P19223	TRINITY_DN293959_c1_g1_i10	2.6e-11
P19223	TRINITY_DN293959_c1_g1_i2	2.3e-08
P19223	TRINITY_DN293959_c1_g1_i5	2.2e-08
P19223	TRINITY_DN30498_c0_g1_i1	1.5e-09
P19223	TRINITY_DN305359_c0_g1_i1	1.0e-42
P19223	TRINITY_DN316571_c2_g1_i8	2.0e-33
P19223	TRINITY_DN397810_c0_g1_i1	1.9e-08
P19223	TRINITY_DN574658_c0_g1_i1	8.5e-30
P19234	TRINITY_DN488886_c0_g1_i1	4.2e-13
P19236	TRINITY_DN292638_c0_g1_i1	3.8e-08
P19236	TRINITY_DN292638_c0_g1_i2	4.9e-17
P19236	TRINITY_DN9030_c0_g1_i2	5.7e-15
P19255	TRINITY_DN402636_c0_g1_i1	3.9e-12
P19258	TRINITY_DN568446_c0_g1_i1	2.5e-08
P19324	TRINITY_DN462168_c0_g1_i1	5.0e-06
P19331	TRINITY_DN9183_c0_g1_i1	1.3e-15
P19405	TRINITY_DN102985_c0_g1_i1	1.4e-06
P19406	TRINITY_DN298368_c0_g3_i1	1.2e-21
P19414	TRINITY_DN146922_c0_g1_i1	1.6e-36
P19414	TRINITY_DN255441_c0_g2_i1	8.3e-29
P19436	TRINITY_DN277372_c0_g1_i1	3.8e-10
P19449	TRINITY_DN509111_c0_g1_i1	5.2e-09
P19454	TRINITY_DN192593_c0_g1_i1	2.4e-06
P19468	TRINITY_DN196491_c0_g1_i1	2.3e-13
P19468	TRINITY_DN209713_c0_g1_i1	8.6e-09
P19468	TRINITY_DN218548_c0_g1_i1	2.7e-69
P19468	TRINITY_DN219530_c0_g1_i1	6.4e-27
P19468	TRINITY_DN243020_c0_g1_i1	2.5e-38
P19468	TRINITY_DN246120_c0_g2_i1	4.3e-107
P19468	TRINITY_DN372004_c0_g1_i1	2.8e-23
P19468	TRINITY_DN416084_c0_g1_i1	4.6e-18
P19468	TRINITY_DN594964_c0_g1_i1	1.2e-18
P19468	TRINITY_DN685693_c0_g1_i1	1.5e-13
P19474	TRINITY_DN304959_c5_g2_i2	3.1e-06
P19480	TRINITY_DN220432_c0_g1_i1	4.0e-39
P19483	TRINITY_DN285514_c4_g8_i2	3.6e-07
P19483	TRINITY_DN292978_c1_g5_i1	2.8e-16
P19485	TRINITY_DN623525_c0_g1_i1	3.3e-06
P19486	TRINITY_DN296486_c0_g3_i1	1.1e-12
P19486	TRINITY_DN296486_c0_g3_i9	4.9e-08
P19486	TRINITY_DN298637_c2_g1_i3	5.7e-10
P19486	TRINITY_DN306529_c2_g7_i1	3.1e-13
P19487	TRINITY_DN106200_c0_g1_i1	1.7e-10
P19487	TRINITY_DN187550_c0_g1_i1	3.0e-25
P19487	TRINITY_DN189308_c0_g1_i1	4.3e-06
P19487	TRINITY_DN249792_c0_g1_i1	1.7e-08
P19487	TRINITY_DN321886_c0_g1_i1	1.3e-07
P19514	TRINITY_DN331911_c0_g1_i1	1.7e-09
P19515	TRINITY_DN280785_c0_g1_i1	2.7e-10
P19515	TRINITY_DN293356_c4_g1_i1	1.3e-07
P19515	TRINITY_DN295578_c0_g1_i2	3.1e-07
P19515	TRINITY_DN370259_c0_g1_i1	3.8e-06
P19515	TRINITY_DN441451_c0_g1_i1	2.9e-13
P19515	TRINITY_DN526367_c0_g1_i1	1.5e-07
P19515	TRINITY_DN541777_c0_g1_i1	8.5e-07
P19579	TRINITY_DN663450_c0_g1_i1	5.3e-09
P19582	TRINITY_DN302453_c0_g1_i1	9.6e-24
P19582	TRINITY_DN302453_c0_g1_i5	1.7e-23
P19582	TRINITY_DN46044_c0_g1_i1	5.9e-15
P19593	TRINITY_DN176838_c0_g1_i1	1.0e-10
P19593	TRINITY_DN226827_c0_g1_i1	1.7e-08
P19593	TRINITY_DN302478_c3_g1_i1	8.5e-09
P19593	TRINITY_DN306923_c3_g4_i2	8.3e-33
P19593	TRINITY_DN311234_c0_g1_i2	1.1e-19
P19593	TRINITY_DN311234_c0_g1_i3	1.1e-19
P19593	TRINITY_DN405431_c0_g1_i1	1.7e-19
P19593	TRINITY_DN614624_c0_g1_i1	2.9e-07
P19595	TRINITY_DN187134_c0_g2_i1	5.4e-06
P19602	TRINITY_DN37967_c0_g1_i1	2.8e-18
P19602	TRINITY_DN441021_c0_g1_i1	1.0e-17
P19602	TRINITY_DN473957_c0_g1_i1	8.4e-13
P19602	TRINITY_DN680538_c0_g1_i1	3.6e-15
P19602	TRINITY_DN691376_c0_g1_i1	2.5e-19
P19632	TRINITY_DN264594_c0_g1_i1	1.1e-25
P19632	TRINITY_DN610361_c0_g1_i1	2.0e-07
P19658	TRINITY_DN85088_c0_g1_i1	8.9e-06
P19684	TRINITY_DN522805_c0_g1_i1	3.0e-08
P19685	TRINITY_DN298252_c0_g3_i1	1.9e-06
P19706	TRINITY_DN126733_c0_g1_i1	2.0e-10
P19706	TRINITY_DN126733_c0_g1_i2	2.0e-10
P19706	TRINITY_DN128431_c0_g1_i1	3.9e-10
P19706	TRINITY_DN180077_c0_g1_i1	3.8e-09
P19706	TRINITY_DN180077_c0_g1_i1	4.7e-20
P19706	TRINITY_DN180077_c0_g1_i2	1.5e-09
P19706	TRINITY_DN180077_c0_g1_i2	5.4e-20
P19706	TRINITY_DN180077_c0_g1_i2	5.6e-09
P19706	TRINITY_DN189713_c0_g1_i1	6.0e-07
P19706	TRINITY_DN192452_c0_g1_i1	2.7e-23
P19706	TRINITY_DN249883_c0_g1_i1	2.5e-06
P19706	TRINITY_DN271926_c0_g1_i1	9.4e-29
P19706	TRINITY_DN284287_c0_g1_i1	4.7e-18
P19706	TRINITY_DN297821_c2_g1_i1	2.1e-07
P19706	TRINITY_DN306397_c0_g2_i1	2.1e-09
P19706	TRINITY_DN320215_c0_g1_i1	3.3e-54
P19706	TRINITY_DN329105_c0_g1_i1	6.0e-09
P19706	TRINITY_DN336893_c0_g1_i1	4.2e-09
P19706	TRINITY_DN33897_c0_g1_i1	6.9e-25
P19706	TRINITY_DN371414_c0_g1_i1	2.6e-30
P19706	TRINITY_DN371420_c0_g1_i1	1.2e-06
P19706	TRINITY_DN388742_c0_g1_i1	2.0e-19
P19706	TRINITY_DN403833_c0_g1_i1	1.4e-12
P19706	TRINITY_DN409184_c0_g1_i1	1.3e-07
P19706	TRINITY_DN439058_c0_g1_i1	1.6e-23
P19706	TRINITY_DN445450_c0_g1_i1	1.6e-20
P19706	TRINITY_DN447538_c0_g1_i1	3.1e-24
P19706	TRINITY_DN554128_c0_g1_i1	2.3e-33
P19706	TRINITY_DN577924_c0_g1_i1	1.1e-06
P19706	TRINITY_DN578552_c0_g1_i1	9.9e-18
P19706	TRINITY_DN606409_c0_g1_i1	3.9e-14
P19706	TRINITY_DN613972_c0_g1_i1	3.2e-12
P19706	TRINITY_DN667378_c0_g1_i1	6.9e-24
P19754	TRINITY_DN261084_c0_g1_i1	3.1e-14
P19826	TRINITY_DN397848_c0_g1_i1	1.1e-17
P19838	TRINITY_DN97728_c0_g1_i1	6.6e-07
P19867	TRINITY_DN657438_c0_g1_i1	1.8e-11
P19881	TRINITY_DN445566_c0_g1_i1	3.0e-07
P19888	TRINITY_DN313525_c2_g1_i2	5.2e-32
P19888	TRINITY_DN446733_c0_g1_i1	2.5e-11
P19888	TRINITY_DN662640_c0_g1_i1	1.6e-12
P19889	TRINITY_DN631441_c0_g1_i1	5.0e-12
P19919	TRINITY_DN340671_c0_g1_i1	1.1e-36
P19938	TRINITY_DN475312_c0_g1_i1	1.2e-13
P19954	TRINITY_DN386167_c0_g1_i1	8.4e-06
P19954	TRINITY_DN663694_c0_g1_i1	2.4e-08
P19984	TRINITY_DN106102_c0_g1_i1	1.1e-15
P19984	TRINITY_DN167412_c0_g1_i1	3.6e-11
P19984	TRINITY_DN226116_c0_g1_i1	9.4e-08
P19984	TRINITY_DN245556_c0_g1_i1	4.1e-13
P19984	TRINITY_DN601873_c0_g1_i1	1.5e-09
P19984	TRINITY_DN66292_c0_g1_i1	3.3e-11
P20000	TRINITY_DN377234_c0_g1_i1	2.3e-20
P20004	TRINITY_DN273102_c0_g1_i1	1.9e-33
P20004	TRINITY_DN284737_c5_g7_i1	1.1e-15
P20004	TRINITY_DN639464_c0_g1_i1	2.4e-08
P20004	TRINITY_DN687341_c0_g1_i1	9.1e-28
P20004	TRINITY_DN75547_c0_g1_i1	4.7e-30
P20004	TRINITY_DN76958_c0_g1_i1	7.3e-13
P20015	TRINITY_DN547762_c0_g1_i1	2.5e-09
P20015	TRINITY_DN670613_c0_g1_i1	5.2e-14
P20020	TRINITY_DN127179_c0_g1_i1	2.0e-15
P20020	TRINITY_DN509399_c0_g1_i1	1.2e-06
P20054	TRINITY_DN103056_c0_g1_i1	3.8e-11
P20054	TRINITY_DN158452_c0_g1_i1	1.9e-17
P20054	TRINITY_DN260468_c0_g1_i1	2.8e-12
P20054	TRINITY_DN319780_c0_g1_i1	2.6e-31
P20054	TRINITY_DN36048_c0_g2_i1	6.9e-07
P20054	TRINITY_DN413523_c0_g1_i1	1.1e-07
P20054	TRINITY_DN500184_c0_g1_i1	1.4e-06
P20054	TRINITY_DN502700_c0_g1_i1	8.2e-13
P20054	TRINITY_DN505976_c0_g1_i1	8.9e-18
P20054	TRINITY_DN514581_c0_g1_i1	6.0e-18
P20054	TRINITY_DN588486_c0_g1_i1	7.5e-12
P20054	TRINITY_DN599604_c0_g1_i1	9.4e-11
P20054	TRINITY_DN642493_c0_g1_i1	2.0e-26
P20054	TRINITY_DN651055_c0_g1_i1	3.8e-09
P20065	TRINITY_DN261326_c0_g1_i1	9.3e-09
P20065	TRINITY_DN261326_c0_g1_i2	4.9e-08
P20065	TRINITY_DN261326_c0_g1_i3	1.7e-08
P20070	TRINITY_DN306186_c0_g1_i4	8.3e-07
P20070	TRINITY_DN312301_c0_g2_i1	9.3e-11
P20070	TRINITY_DN312301_c0_g2_i4	7.5e-11
P20072	TRINITY_DN429265_c0_g1_i1	6.7e-14
P20072	TRINITY_DN696368_c0_g1_i1	2.7e-13
P20135	TRINITY_DN645824_c0_g1_i1	1.2e-06
P20136	TRINITY_DN416754_c0_g1_i1	1.1e-09
P20164	TRINITY_DN306416_c0_g1_i1	2.0e-09
P20187	TRINITY_DN17590_c0_g1_i1	6.3e-10
P20187	TRINITY_DN278535_c0_g1_i1	1.7e-06
P20187	TRINITY_DN278535_c0_g1_i3	3.1e-07
P20187	TRINITY_DN292864_c0_g1_i1	8.2e-19
P20241	TRINITY_DN266620_c0_g1_i1	5.3e-12
P20241	TRINITY_DN58729_c0_g1_i1	2.4e-08
P20285	TRINITY_DN313697_c0_g1_i1	2.3e-08
P20285	TRINITY_DN382417_c0_g1_i1	4.5e-09
P20285	TRINITY_DN45080_c0_g1_i1	4.3e-07
P20290	TRINITY_DN361222_c0_g1_i1	7.1e-15
P20290	TRINITY_DN544006_c0_g1_i1	2.0e-07
P20340	TRINITY_DN295836_c3_g1_i3	1.6e-06
P20342	TRINITY_DN427962_c0_g1_i1	1.4e-06
P20342	TRINITY_DN465451_c0_g1_i1	1.0e-11
P20342	TRINITY_DN559281_c0_g1_i1	2.7e-23
P20353	TRINITY_DN161522_c0_g1_i1	1.9e-18
P20353	TRINITY_DN254533_c0_g2_i1	9.3e-08
P20353	TRINITY_DN552401_c0_g1_i1	8.9e-13
P20353	TRINITY_DN558881_c0_g1_i1	7.1e-22
P20353	TRINITY_DN79634_c0_g1_i1	9.9e-11
P20360	TRINITY_DN595219_c0_g1_i1	1.8e-08
P20388	TRINITY_DN335692_c0_g1_i1	3.6e-10
P20388	TRINITY_DN526698_c0_g1_i1	6.8e-07
P20388	TRINITY_DN661201_c0_g1_i1	3.6e-07
P20397	TRINITY_DN578232_c0_g1_i1	9.4e-11
P20409	TRINITY_DN195942_c0_g1_i1	2.5e-07
P20409	TRINITY_DN212583_c1_g1_i1	4.7e-12
P20409	TRINITY_DN291125_c0_g1_i2	2.0e-25
P20427	TRINITY_DN491269_c0_g1_i1	4.8e-07
P20431	TRINITY_DN344645_c0_g1_i1	5.0e-07
P20444	TRINITY_DN445968_c0_g1_i1	5.1e-22
P20444	TRINITY_DN567094_c0_g1_i1	9.3e-11
P20459	TRINITY_DN552463_c0_g1_i1	1.1e-14
P20478	TRINITY_DN296586_c1_g1_i1	5.9e-14
P20484	TRINITY_DN273605_c0_g1_i1	3.7e-07
P20506	TRINITY_DN267539_c0_g1_i1	2.2e-11
P20533	TRINITY_DN264345_c0_g1_i1	2.0e-09
P20537	TRINITY_DN367156_c0_g1_i1	2.9e-09
P20579	TRINITY_DN318001_c0_g1_i1	1.7e-17
P20586	TRINITY_DN615978_c0_g1_i1	6.8e-20
P20645	TRINITY_DN684614_c0_g1_i1	2.2e-07
P20646	TRINITY_DN316758_c0_g1_i7	5.6e-06
P20659	TRINITY_DN187509_c0_g1_i1	1.5e-07
P20693	TRINITY_DN114218_c0_g1_i1	1.8e-14
P20693	TRINITY_DN160051_c0_g1_i1	7.6e-12
P20693	TRINITY_DN189824_c0_g1_i1	4.1e-13
P20693	TRINITY_DN220017_c0_g1_i1	7.2e-06
P20693	TRINITY_DN259030_c0_g1_i1	2.6e-17
P20693	TRINITY_DN321260_c0_g1_i1	2.7e-12
P20693	TRINITY_DN444293_c0_g1_i1	9.3e-11
P20693	TRINITY_DN5000_c0_g1_i1	3.3e-07
P20693	TRINITY_DN524158_c0_g1_i1	3.7e-06
P20693	TRINITY_DN669052_c0_g1_i1	5.3e-15
P20693	TRINITY_DN6925_c0_g1_i1	2.9e-14
P20713	TRINITY_DN466522_c0_g1_i1	1.9e-07
P20724	TRINITY_DN160106_c0_g1_i1	4.9e-07
P20724	TRINITY_DN160106_c0_g1_i2	1.4e-06
P20724	TRINITY_DN373257_c0_g1_i1	1.4e-06
P20749	TRINITY_DN196770_c0_g1_i1	7.8e-07
P20753	TRINITY_DN279453_c0_g1_i1	4.4e-14
P20753	TRINITY_DN279453_c0_g1_i2	4.3e-14
P20753	TRINITY_DN280644_c0_g1_i1	5.9e-13
P20753	TRINITY_DN387888_c0_g1_i1	3.3e-08
P20790	TRINITY_DN297047_c6_g1_i1	3.9e-13
P20790	TRINITY_DN50729_c0_g1_i1	3.0e-09
P20815	TRINITY_DN211663_c0_g1_i1	2.4e-10
P20825	TRINITY_DN146049_c0_g1_i1	3.5e-26
P20825	TRINITY_DN168892_c0_g1_i1	6.6e-10
P20825	TRINITY_DN169501_c0_g1_i1	4.3e-34
P20825	TRINITY_DN173684_c0_g1_i1	1.1e-11
P20825	TRINITY_DN175251_c0_g1_i1	8.2e-09
P20825	TRINITY_DN179368_c0_g1_i1	1.4e-16
P20825	TRINITY_DN179368_c0_g1_i2	7.4e-07
P20825	TRINITY_DN180408_c0_g1_i1	2.5e-06
P20825	TRINITY_DN187329_c0_g1_i1	1.5e-07
P20825	TRINITY_DN201825_c0_g1_i1	1.0e-34
P20825	TRINITY_DN213348_c0_g1_i1	1.1e-06
P20825	TRINITY_DN213348_c0_g1_i1	4.1e-11
P20825	TRINITY_DN225961_c0_g1_i1	2.2e-23
P20825	TRINITY_DN247931_c0_g1_i1	5.9e-23
P20825	TRINITY_DN249727_c1_g1_i1	8.5e-10
P20825	TRINITY_DN251387_c0_g1_i1	1.2e-13
P20825	TRINITY_DN26178_c0_g1_i2	2.6e-13
P20825	TRINITY_DN261835_c1_g2_i1	8.7e-07
P20825	TRINITY_DN279637_c2_g2_i1	6.9e-47
P20825	TRINITY_DN28744_c0_g1_i1	5.1e-13
P20825	TRINITY_DN290021_c5_g6_i1	1.4e-39
P20825	TRINITY_DN290984_c0_g1_i1	6.5e-11
P20825	TRINITY_DN292370_c1_g7_i1	4.2e-16
P20825	TRINITY_DN292370_c1_g7_i1	5.1e-30
P20825	TRINITY_DN292370_c1_g7_i1	6.5e-09
P20825	TRINITY_DN294490_c5_g2_i2	3.4e-13
P20825	TRINITY_DN294490_c5_g4_i2	6.1e-24
P20825	TRINITY_DN294490_c5_g4_i3	2.5e-18
P20825	TRINITY_DN294490_c5_g4_i4	8.4e-25
P20825	TRINITY_DN294490_c5_g5_i4	3.1e-24
P20825	TRINITY_DN296426_c2_g2_i1	2.0e-11
P20825	TRINITY_DN296426_c2_g2_i2	3.7e-09
P20825	TRINITY_DN296426_c2_g6_i1	1.5e-19
P20825	TRINITY_DN299302_c4_g1_i1	8.0e-09
P20825	TRINITY_DN299302_c4_g1_i2	1.6e-10
P20825	TRINITY_DN301615_c2_g2_i3	1.8e-25
P20825	TRINITY_DN301615_c2_g2_i3	7.4e-24
P20825	TRINITY_DN301615_c2_g2_i5	1.1e-25
P20825	TRINITY_DN301775_c0_g1_i3	1.8e-10
P20825	TRINITY_DN301775_c0_g1_i3	2.7e-06
P20825	TRINITY_DN301775_c0_g1_i4	2.1e-10
P20825	TRINITY_DN301775_c0_g1_i4	3.2e-06
P20825	TRINITY_DN302037_c2_g1_i1	1.6e-07
P20825	TRINITY_DN302037_c2_g1_i2	2.8e-08
P20825	TRINITY_DN302342_c1_g3_i1	6.4e-43
P20825	TRINITY_DN302494_c0_g5_i5	1.6e-42
P20825	TRINITY_DN302494_c0_g5_i5	4.9e-04
P20825	TRINITY_DN302494_c0_g5_i6	1.5e-42
P20825	TRINITY_DN302494_c0_g5_i6	4.8e-04
P20825	TRINITY_DN302598_c2_g1_i4	2.3e-10
P20825	TRINITY_DN302598_c2_g4_i1	6.3e-15
P20825	TRINITY_DN303615_c2_g5_i1	3.9e-40
P20825	TRINITY_DN303615_c2_g5_i2	2.3e-40
P20825	TRINITY_DN303615_c2_g5_i3	3.4e-52
P20825	TRINITY_DN303615_c2_g5_i4	5.9e-52
P20825	TRINITY_DN304049_c2_g2_i1	9.3e-29
P20825	TRINITY_DN304294_c3_g2_i1	1.6e-14
P20825	TRINITY_DN304294_c3_g2_i1	5.0e-11
P20825	TRINITY_DN304570_c1_g2_i1	2.6e-09
P20825	TRINITY_DN304570_c1_g2_i3	2.3e-09
P20825	TRINITY_DN304570_c1_g2_i3	4.2e-11
P20825	TRINITY_DN304673_c1_g1_i1	2.9e-15
P20825	TRINITY_DN305159_c7_g1_i1	7.2e-31
P20825	TRINITY_DN305329_c3_g2_i3	1.7e-29
P20825	TRINITY_DN305550_c1_g6_i1	3.5e-26
P20825	TRINITY_DN305836_c1_g3_i1	1.3e-20
P20825	TRINITY_DN305836_c1_g3_i2	1.5e-27
P20825	TRINITY_DN305842_c0_g1_i1	7.7e-17
P20825	TRINITY_DN305842_c0_g1_i1	8.4e-32
P20825	TRINITY_DN306838_c2_g1_i1	1.2e-39
P20825	TRINITY_DN306838_c2_g1_i3	2.9e-44
P20825	TRINITY_DN308391_c0_g2_i9	2.7e-06
P20825	TRINITY_DN308432_c0_g1_i1	1.1e-07
P20825	TRINITY_DN308432_c0_g1_i2	3.9e-08
P20825	TRINITY_DN308432_c0_g2_i1	6.3e-19
P20825	TRINITY_DN308432_c1_g1_i1	9.1e-19
P20825	TRINITY_DN308432_c1_g1_i2	4.8e-23
P20825	TRINITY_DN308432_c1_g2_i1	1.9e-08
P20825	TRINITY_DN308779_c1_g1_i2	4.1e-16
P20825	TRINITY_DN308779_c3_g1_i1	3.2e-46
P20825	TRINITY_DN308779_c4_g2_i1	1.6e-20
P20825	TRINITY_DN308779_c4_g5_i1	5.6e-42
P20825	TRINITY_DN308779_c4_g6_i1	5.1e-06
P20825	TRINITY_DN308992_c2_g1_i1	7.9e-08
P20825	TRINITY_DN308992_c2_g1_i1	9.7e-22
P20825	TRINITY_DN308992_c2_g2_i1	8.1e-14
P20825	TRINITY_DN308992_c2_g2_i2	1.1e-13
P20825	TRINITY_DN308992_c2_g3_i3	1.2e-15
P20825	TRINITY_DN309214_c0_g4_i2	3.9e-09
P20825	TRINITY_DN309214_c0_g6_i1	1.3e-07
P20825	TRINITY_DN309823_c0_g2_i1	7.8e-18
P20825	TRINITY_DN311071_c0_g1_i1	8.6e-09
P20825	TRINITY_DN311071_c1_g5_i1	1.8e-40
P20825	TRINITY_DN311515_c5_g1_i3	1.0e-20
P20825	TRINITY_DN311683_c1_g1_i7	1.7e-24
P20825	TRINITY_DN311683_c1_g1_i8	1.2e-22
P20825	TRINITY_DN311993_c1_g1_i1	2.6e-08
P20825	TRINITY_DN312080_c2_g1_i11	4.4e-13
P20825	TRINITY_DN312618_c0_g4_i1	1.0e-07
P20825	TRINITY_DN312618_c0_g4_i2	6.0e-09
P20825	TRINITY_DN312660_c5_g3_i1	2.3e-16
P20825	TRINITY_DN312660_c5_g3_i2	2.8e-16
P20825	TRINITY_DN312660_c5_g3_i2	4.7e-08
P20825	TRINITY_DN313081_c0_g5_i1	5.9e-17
P20825	TRINITY_DN313376_c1_g1_i1	5.8e-10
P20825	TRINITY_DN313376_c1_g1_i2	2.2e-08
P20825	TRINITY_DN313376_c1_g1_i3	5.5e-08
P20825	TRINITY_DN313376_c1_g1_i4	5.6e-10
P20825	TRINITY_DN313376_c1_g2_i1	2.5e-20
P20825	TRINITY_DN313845_c1_g2_i1	3.0e-69
P20825	TRINITY_DN313845_c1_g2_i2	2.9e-20
P20825	TRINITY_DN313845_c2_g1_i10	1.2e-39
P20825	TRINITY_DN313845_c2_g1_i4	4.5e-88
P20825	TRINITY_DN313845_c2_g1_i5	9.5e-20
P20825	TRINITY_DN313845_c2_g1_i8	7.5e-88
P20825	TRINITY_DN314093_c2_g1_i1	6.2e-41
P20825	TRINITY_DN314718_c2_g1_i1	1.1e-16
P20825	TRINITY_DN315001_c0_g1_i2	1.4e-10
P20825	TRINITY_DN315001_c0_g1_i2	6.6e-64
P20825	TRINITY_DN315579_c0_g3_i3	1.1e-11
P20825	TRINITY_DN316819_c0_g1_i1	4.5e-06
P20825	TRINITY_DN316925_c1_g1_i1	3.4e-22
P20825	TRINITY_DN316925_c1_g1_i5	2.4e-23
P20825	TRINITY_DN316925_c2_g2_i1	5.1e-45
P20825	TRINITY_DN316935_c0_g1_i6	3.3e-08
P20825	TRINITY_DN316981_c0_g2_i1	2.1e-43
P20825	TRINITY_DN317320_c8_g1_i3	3.1e-18
P20825	TRINITY_DN317329_c9_g1_i3	1.3e-09
P20825	TRINITY_DN351863_c0_g1_i1	4.7e-08
P20825	TRINITY_DN352629_c0_g1_i1	1.7e-15
P20825	TRINITY_DN354242_c0_g1_i1	5.3e-10
P20825	TRINITY_DN361960_c0_g1_i1	1.0e-06
P20825	TRINITY_DN37458_c0_g1_i1	1.5e-41
P20825	TRINITY_DN39722_c0_g1_i1	2.0e-24
P20825	TRINITY_DN425781_c0_g1_i1	1.6e-13
P20825	TRINITY_DN449422_c0_g1_i1	3.5e-12
P20825	TRINITY_DN463420_c0_g1_i1	2.5e-26
P20825	TRINITY_DN46418_c0_g1_i1	4.2e-25
P20825	TRINITY_DN468986_c0_g1_i1	5.9e-12
P20825	TRINITY_DN488310_c0_g1_i1	1.7e-07
P20825	TRINITY_DN502753_c0_g1_i1	5.7e-13
P20825	TRINITY_DN524322_c0_g1_i1	3.2e-13
P20825	TRINITY_DN542058_c0_g1_i1	1.4e-21
P20825	TRINITY_DN556175_c0_g1_i1	7.1e-15
P20825	TRINITY_DN579033_c0_g1_i1	6.1e-07
P20825	TRINITY_DN592929_c0_g1_i1	6.0e-06
P20825	TRINITY_DN633915_c0_g1_i1	1.0e-21
P20825	TRINITY_DN63557_c0_g1_i1	1.3e-10
P20825	TRINITY_DN635624_c0_g1_i1	1.0e-15
P20825	TRINITY_DN648745_c0_g1_i1	7.4e-09
P20825	TRINITY_DN653184_c0_g1_i1	3.0e-06
P20825	TRINITY_DN658601_c0_g1_i1	3.0e-31
P20825	TRINITY_DN661332_c0_g1_i1	6.5e-07
P20825	TRINITY_DN663959_c0_g1_i1	1.6e-12
P20825	TRINITY_DN697249_c0_g1_i1	1.6e-12
P20825	TRINITY_DN702431_c0_g1_i1	5.8e-11
P20825	TRINITY_DN706185_c0_g1_i1	1.0e-06
P20847	TRINITY_DN281014_c0_g5_i2	1.4e-17
P20866	TRINITY_DN610111_c0_g1_i1	4.7e-08
P20901	TRINITY_DN41061_c0_g1_i1	2.0e-08
P20911	TRINITY_DN204933_c0_g1_i1	1.6e-16
P20918	TRINITY_DN257617_c0_g1_i1	1.2e-08
P20918	TRINITY_DN694858_c0_g1_i1	4.2e-11
P20918	TRINITY_DN74934_c0_g1_i1	3.6e-07
P20929	TRINITY_DN397646_c0_g1_i1	1.5e-09
P20965	TRINITY_DN147892_c0_g1_i1	9.8e-17
P20965	TRINITY_DN578702_c0_g1_i1	2.3e-06
P21108	TRINITY_DN265324_c0_g1_i2	8.1e-14
P21139	TRINITY_DN158848_c0_g1_i1	1.3e-10
P21147	TRINITY_DN451613_c0_g1_i1	2.8e-15
P21147	TRINITY_DN482588_c0_g1_i1	6.2e-13
P21147	TRINITY_DN540991_c0_g1_i1	7.9e-12
P21147	TRINITY_DN624794_c0_g1_i1	7.1e-11
P21147	TRINITY_DN705724_c0_g1_i1	3.5e-11
P21158	TRINITY_DN163101_c0_g1_i1	7.4e-09
P21158	TRINITY_DN175771_c0_g1_i1	2.6e-16
P21158	TRINITY_DN175771_c0_g1_i2	1.8e-16
P21158	TRINITY_DN183449_c0_g1_i1	2.8e-19
P21158	TRINITY_DN184843_c0_g1_i1	3.5e-09
P21158	TRINITY_DN232215_c0_g1_i1	1.6e-19
P21158	TRINITY_DN283153_c0_g1_i1	9.6e-27
P21158	TRINITY_DN28641_c0_g1_i1	5.4e-06
P21158	TRINITY_DN286808_c1_g1_i1	3.2e-13
P21158	TRINITY_DN286808_c1_g1_i3	1.0e-09
P21158	TRINITY_DN295389_c0_g1_i1	4.2e-10
P21158	TRINITY_DN295389_c0_g1_i2	8.6e-11
P21158	TRINITY_DN313684_c0_g1_i3	2.0e-11
P21158	TRINITY_DN319003_c0_g1_i1	6.5e-10
P21158	TRINITY_DN320302_c0_g1_i1	5.0e-10
P21158	TRINITY_DN405085_c0_g1_i1	2.8e-06
P21158	TRINITY_DN437722_c0_g1_i1	3.3e-14
P21158	TRINITY_DN458180_c0_g1_i1	7.4e-12
P21158	TRINITY_DN595596_c0_g1_i1	1.4e-15
P21158	TRINITY_DN644945_c0_g1_i1	4.7e-09
P21184	TRINITY_DN567349_c0_g1_i1	1.7e-17
P21187	TRINITY_DN24353_c0_g1_i1	4.8e-16
P21187	TRINITY_DN289965_c8_g1_i1	3.3e-07
P21187	TRINITY_DN586350_c0_g1_i1	4.0e-07
P21195	TRINITY_DN704660_c0_g1_i1	1.2e-10
P21226	TRINITY_DN404376_c0_g1_i1	1.4e-06
P21245	TRINITY_DN25338_c0_g1_i1	5.5e-09
P21265	TRINITY_DN143461_c0_g1_i2	6.6e-128
P21265	TRINITY_DN143461_c0_g1_i2	8.6e-11
