TRINITY_DN295071_c1_g1	kinase activity	kinase activity	F
TRINITY_DN295218_c0_g1	kinase activity	kinase activity	F
TRINITY_DN295269_c0_g4	kinase activity	kinase activity	F
TRINITY_DN295269_c0_g5	kinase activity	kinase activity	F
TRINITY_DN299032_c0_g1	kinase activity	kinase activity	F
TRINITY_DN299042_c0_g1	kinase activity	kinase activity	F
TRINITY_DN299263_c0_g3	kinase activity	kinase activity	F
TRINITY_DN299758_c1_g1	kinase activity	kinase activity	F
TRINITY_DN299758_c1_g2	kinase activity	kinase activity	F
TRINITY_DN310742_c1_g3	kinase activity	kinase activity	F
TRINITY_DN310744_c0_g3	kinase activity	kinase activity	F
TRINITY_DN311783_c0_g2	kinase activity	kinase activity	F
TRINITY_DN312745_c1_g6	kinase activity	kinase activity	F
TRINITY_DN314109_c2_g1	kinase activity	kinase activity	F
TRINITY_DN317243_c9_g4	kinase activity	kinase activity	F
TRINITY_DN371660_c0_g1	kinase activity	kinase activity	F
TRINITY_DN553854_c0_g1	kinase activity	kinase activity	F
TRINITY_DN278387_c0_g1	CoA-ligase activity	other molecular function	F
TRINITY_DN311486_c4_g1	CoA-ligase activity	other molecular function	F
TRINITY_DN296376_c0_g1	acetyltransferase activity	other molecular function	F
TRINITY_DN311752_c0_g1	C-acyltransferase activity	other molecular function	F
TRINITY_DN231504_c0_g1	acylglycerol O-acyltransferase activity	other molecular function	F
TRINITY_DN256326_c0_g1	acylglycerol O-acyltransferase activity	other molecular function	F
TRINITY_DN292999_c3_g1	acylglycerol O-acyltransferase activity	other molecular function	F
TRINITY_DN271265_c0_g1	CoA carboxylase activity	other molecular function	F
TRINITY_DN314848_c0_g1	CoA carboxylase activity	other molecular function	F
TRINITY_DN227360_c0_g2	pyrophosphatase activity	other molecular function	F
TRINITY_DN276974_c0_g1	pyrophosphatase activity	other molecular function	F
TRINITY_DN292335_c2_g3	pyrophosphatase activity	other molecular function	F
TRINITY_DN310027_c1_g1	pyrophosphatase activity	other molecular function	F
TRINITY_DN311476_c1_g3	pyrophosphatase activity	other molecular function	F
TRINITY_DN311484_c1_g1	pyrophosphatase activity	other molecular function	F
TRINITY_DN311789_c4_g1	pyrophosphatase activity	other molecular function	F
TRINITY_DN311986_c0_g1	pyrophosphatase activity	other molecular function	F
TRINITY_DN312095_c1_g3	pyrophosphatase activity	other molecular function	F
TRINITY_DN312737_c2_g5	pyrophosphatase activity	other molecular function	F
TRINITY_DN312799_c0_g2	pyrophosphatase activity	other molecular function	F
TRINITY_DN314831_c0_g1	pyrophosphatase activity	other molecular function	F
TRINITY_DN3495_c0_g1	pyrophosphatase activity	other molecular function	F
TRINITY_DN175296_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN233686_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN234179_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN271662_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN274001_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN274796_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN274823_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN274831_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN276025_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN276264_c0_g3	oxidoreductase activity	other molecular function	F
TRINITY_DN276631_c0_g2	oxidoreductase activity	other molecular function	F
TRINITY_DN278965_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN293350_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN293818_c2_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN293818_c2_g2	oxidoreductase activity	other molecular function	F
TRINITY_DN294184_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN298417_c1_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN298602_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN298605_c1_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN298831_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN310082_c1_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN310742_c1_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN311070_c0_g2	oxidoreductase activity	other molecular function	F
TRINITY_DN311070_c0_g3	oxidoreductase activity	other molecular function	F
TRINITY_DN311753_c2_g8	oxidoreductase activity	other molecular function	F
TRINITY_DN311774_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN311987_c0_g6	oxidoreductase activity	other molecular function	F
TRINITY_DN314157_c1_g3	oxidoreductase activity	other molecular function	F
TRINITY_DN3463_c0_g1	oxidoreductase activity	other molecular function	F
TRINITY_DN175296_c0_g1	"oxidoreductase activity, acting on CH-OH group of donors"	other molecular function	F
TRINITY_DN274823_c0_g1	"oxidoreductase activity, acting on CH-OH group of donors"	other molecular function	F
TRINITY_DN276025_c0_g1	"oxidoreductase activity, acting on CH-OH group of donors"	other molecular function	F
TRINITY_DN276264_c0_g3	"oxidoreductase activity, acting on CH-OH group of donors"	other molecular function	F
TRINITY_DN293350_c0_g1	"oxidoreductase activity, acting on CH-OH group of donors"	other molecular function	F
TRINITY_DN311753_c2_g8	"oxidoreductase activity, acting on CH-OH group of donors"	other molecular function	F
TRINITY_DN175296_c0_g1	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	other molecular function	F
TRINITY_DN274823_c0_g1	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	other molecular function	F
TRINITY_DN276025_c0_g1	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	other molecular function	F
TRINITY_DN276264_c0_g3	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	other molecular function	F
TRINITY_DN293350_c0_g1	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	other molecular function	F
TRINITY_DN311753_c2_g8	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	other molecular function	F
TRINITY_DN274831_c0_g1	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F
TRINITY_DN298605_c1_g1	"oxidoreductase activity, acting on the CH-CH group of donors"	other molecular function	F
TRINITY_DN310082_c1_g1	"oxidoreductase activity, acting on the CH-CH group of donors"	other molecular function	F
TRINITY_DN310742_c1_g1	"oxidoreductase activity, acting on the CH-NH group of donors"	other molecular function	F
TRINITY_DN310742_c1_g1	"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	other molecular function	F
TRINITY_DN311987_c0_g6	"oxidoreductase activity, acting on NADH or NADPH"	other molecular function	F
TRINITY_DN311987_c0_g6	"oxidoreductase activity, acting on sulfur group of donors"	other molecular function	F
TRINITY_DN311987_c0_g6	"oxidoreductase activity, acting on sulfur group of donors, NAD or NADP as acceptor"	other molecular function	F
TRINITY_DN233686_c0_g1	"oxidoreductase activity, acting on peroxide as acceptor"	other molecular function	F
TRINITY_DN234179_c0_g1	"oxidoreductase activity, acting on peroxide as acceptor"	other molecular function	F
TRINITY_DN271662_c0_g1	"oxidoreductase activity, acting on peroxide as acceptor"	other molecular function	F
TRINITY_DN293818_c2_g1	"oxidoreductase activity, acting on peroxide as acceptor"	other molecular function	F
TRINITY_DN293818_c2_g2	"oxidoreductase activity, acting on peroxide as acceptor"	other molecular function	F
TRINITY_DN294184_c0_g1	"oxidoreductase activity, acting on peroxide as acceptor"	other molecular function	F
TRINITY_DN298831_c0_g1	"oxidoreductase activity, acting on peroxide as acceptor"	other molecular function	F
TRINITY_DN3463_c0_g1	"oxidoreductase activity, acting on peroxide as acceptor"	other molecular function	F
TRINITY_DN278965_c0_g1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	other molecular function	F
TRINITY_DN298417_c1_g1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	other molecular function	F
TRINITY_DN311070_c0_g2	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	other molecular function	F
TRINITY_DN172940_c0_g1	"transferase activity, transferring one-carbon groups"	other molecular function	F
TRINITY_DN226183_c0_g1	"transferase activity, transferring one-carbon groups"	other molecular function	F
TRINITY_DN276022_c0_g1	"transferase activity, transferring one-carbon groups"	other molecular function	F
TRINITY_DN277371_c0_g1	"transferase activity, transferring one-carbon groups"	other molecular function	F
TRINITY_DN314176_c1_g1	"transferase activity, transferring one-carbon groups"	other molecular function	F
TRINITY_DN226183_c0_g1	"hydroxymethyl-, formyl- and related transferase activity"	other molecular function	F
TRINITY_DN276022_c0_g1	"hydroxymethyl-, formyl- and related transferase activity"	other molecular function	F
TRINITY_DN231504_c0_g1	"transferase activity, transferring acyl groups"	other molecular function	F
TRINITY_DN256326_c0_g1	"transferase activity, transferring acyl groups"	other molecular function	F
TRINITY_DN292999_c3_g1	"transferase activity, transferring acyl groups"	other molecular function	F
TRINITY_DN296376_c0_g1	"transferase activity, transferring acyl groups"	other molecular function	F
TRINITY_DN311478_c1_g1	"transferase activity, transferring acyl groups"	other molecular function	F
TRINITY_DN311752_c0_g1	"transferase activity, transferring acyl groups"	other molecular function	F
TRINITY_DN314626_c2_g5	"transferase activity, transferring acyl groups"	other molecular function	F
TRINITY_DN231504_c0_g1	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F
TRINITY_DN256326_c0_g1	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F
TRINITY_DN292999_c3_g1	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F
TRINITY_DN296376_c0_g1	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F
TRINITY_DN311478_c1_g1	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F
TRINITY_DN311752_c0_g1	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F
TRINITY_DN314626_c2_g5	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F
TRINITY_DN299726_c0_g1	"transferase activity, transferring glycosyl groups"	other molecular function	F
TRINITY_DN299726_c0_g1	"transferase activity, transferring pentosyl groups"	other molecular function	F
TRINITY_DN293493_c3_g1	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	other molecular function	F
TRINITY_DN293493_c3_g4	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	other molecular function	F
TRINITY_DN293682_c3_g2	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	other molecular function	F
TRINITY_DN295083_c1_g3	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	other molecular function	F
TRINITY_DN312752_c3_g1	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	other molecular function	F
TRINITY_DN293813_c0_g1	"transferase activity, transferring nitrogenous groups"	other molecular function	F
TRINITY_DN226664_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN250557_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN255899_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN259522_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN259522_c1_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN276539_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN277373_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN293348_c0_g2	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN294787_c0_g3	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN295071_c1_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN295218_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN295269_c0_g4	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN295269_c0_g5	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN299032_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN299042_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN299263_c0_g3	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN299758_c1_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN299758_c1_g2	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN310742_c1_g3	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN310744_c0_g3	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN311783_c0_g2	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN312745_c1_g6	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN314109_c2_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN317243_c9_g4	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN371660_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN553854_c0_g1	"transferase activity, transferring phosphorus-containing groups"	other molecular function	F
TRINITY_DN226664_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN250557_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN255899_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN259522_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN259522_c1_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN276539_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN277373_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN293348_c0_g2	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN294787_c0_g3	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN295071_c1_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN295218_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN295269_c0_g4	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN295269_c0_g5	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN299032_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN299042_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN299263_c0_g3	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN299758_c1_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN299758_c1_g2	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN310742_c1_g3	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN310744_c0_g3	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN311783_c0_g2	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN312745_c1_g6	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN314109_c2_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN317243_c9_g4	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN371660_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN553854_c0_g1	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F
TRINITY_DN295218_c0_g1	"phosphotransferase activity, phosphate group as acceptor"	other molecular function	F
TRINITY_DN299042_c0_g1	"phosphotransferase activity, phosphate group as acceptor"	other molecular function	F
TRINITY_DN317243_c9_g4	nucleotidyltransferase activity	other molecular function	F
TRINITY_DN223640_c0_g1	"hydrolase activity, acting on ester bonds"	other molecular function	F
TRINITY_DN292320_c0_g4	"hydrolase activity, acting on ester bonds"	other molecular function	F
TRINITY_DN293332_c0_g1	"hydrolase activity, acting on ester bonds"	other molecular function	F
TRINITY_DN294652_c0_g3	"hydrolase activity, acting on ester bonds"	other molecular function	F
TRINITY_DN294747_c0_g1	"hydrolase activity, acting on ester bonds"	other molecular function	F
TRINITY_DN299750_c3_g2	"hydrolase activity, acting on ester bonds"	other molecular function	F
TRINITY_DN314167_c0_g1	"hydrolase activity, acting on ester bonds"	other molecular function	F
TRINITY_DN318563_c0_g1	"hydrolase activity, acting on ester bonds"	other molecular function	F
TRINITY_DN293332_c0_g1	phosphatase activity	other molecular function	F
TRINITY_DN294747_c0_g1	phosphatase activity	other molecular function	F
TRINITY_DN299750_c3_g2	phosphatase activity	other molecular function	F
TRINITY_DN314167_c0_g1	phosphatase activity	other molecular function	F
TRINITY_DN318563_c0_g1	phosphatase activity	other molecular function	F
TRINITY_DN276554_c0_g1	"hydrolase activity, acting on glycosyl bonds"	other molecular function	F
TRINITY_DN310080_c0_g1	"hydrolase activity, acting on glycosyl bonds"	other molecular function	F
TRINITY_DN310080_c0_g3	"hydrolase activity, acting on glycosyl bonds"	other molecular function	F
TRINITY_DN296757_c3_g1	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	other molecular function	F
TRINITY_DN298165_c0_g2	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	other molecular function	F
TRINITY_DN296757_c3_g1	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	other molecular function	F
TRINITY_DN298165_c0_g2	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	other molecular function	F
TRINITY_DN227360_c0_g2	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN276974_c0_g1	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN292335_c2_g3	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN310027_c1_g1	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN311476_c1_g3	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN311484_c1_g1	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN311789_c4_g1	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN311986_c0_g1	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN312095_c1_g3	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN312737_c2_g5	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN312799_c0_g2	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN314831_c0_g1	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN3495_c0_g1	"hydrolase activity, acting on acid anhydrides"	other molecular function	F
TRINITY_DN227360_c0_g2	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN276974_c0_g1	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN292335_c2_g3	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN310027_c1_g1	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN311476_c1_g3	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN311484_c1_g1	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN311789_c4_g1	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN311986_c0_g1	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN312095_c1_g3	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN312737_c2_g5	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN312799_c0_g2	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN314831_c0_g1	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN3495_c0_g1	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	other molecular function	F
TRINITY_DN111591_c0_g1	lyase activity	other molecular function	F
TRINITY_DN296278_c0_g3	lyase activity	other molecular function	F
TRINITY_DN296278_c0_g4	lyase activity	other molecular function	F
TRINITY_DN296278_c0_g5	lyase activity	other molecular function	F
TRINITY_DN296783_c0_g1	lyase activity	other molecular function	F
TRINITY_DN111591_c0_g1	carbon-oxygen lyase activity	other molecular function	F
TRINITY_DN111591_c0_g1	hydro-lyase activity	other molecular function	F
TRINITY_DN296278_c0_g3	carbon-nitrogen lyase activity	other molecular function	F
TRINITY_DN296278_c0_g4	carbon-nitrogen lyase activity	other molecular function	F
TRINITY_DN296278_c0_g5	carbon-nitrogen lyase activity	other molecular function	F
TRINITY_DN151705_c0_g1	isomerase activity	other molecular function	F
TRINITY_DN151705_c0_g1	intramolecular oxidoreductase activity	other molecular function	F
TRINITY_DN151705_c0_g1	"intramolecular oxidoreductase activity, transposing S-S bonds"	other molecular function	F
TRINITY_DN271265_c0_g1	ligase activity	other molecular function	F
TRINITY_DN274808_c0_g1	ligase activity	other molecular function	F
TRINITY_DN278387_c0_g1	ligase activity	other molecular function	F
TRINITY_DN311486_c4_g1	ligase activity	other molecular function	F
TRINITY_DN314848_c0_g1	ligase activity	other molecular function	F
TRINITY_DN278387_c0_g1	"ligase activity, forming carbon-sulfur bonds"	other molecular function	F
TRINITY_DN311486_c4_g1	"ligase activity, forming carbon-sulfur bonds"	other molecular function	F
TRINITY_DN278387_c0_g1	acid-thiol ligase activity	other molecular function	F
TRINITY_DN311486_c4_g1	acid-thiol ligase activity	other molecular function	F
TRINITY_DN274808_c0_g1	"ligase activity, forming carbon-nitrogen bonds"	other molecular function	F
TRINITY_DN274808_c0_g1	"carbon-nitrogen ligase activity, with glutamine as amido-N-donor"	other molecular function	F
TRINITY_DN271265_c0_g1	"ligase activity, forming carbon-carbon bonds"	other molecular function	F
TRINITY_DN314848_c0_g1	"ligase activity, forming carbon-carbon bonds"	other molecular function	F
TRINITY_DN311986_c0_g1	ATPase activity	other molecular function	F
TRINITY_DN312095_c1_g3	ATPase activity	other molecular function	F
TRINITY_DN274831_c0_g1	"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	other molecular function	F
TRINITY_DN227360_c0_g2	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN276974_c0_g1	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN292335_c2_g3	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN310027_c1_g1	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN311476_c1_g3	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN311484_c1_g1	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN311789_c4_g1	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN311986_c0_g1	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN312095_c1_g3	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN312737_c2_g5	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN312799_c0_g2	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN314831_c0_g1	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN3495_c0_g1	nucleoside-triphosphatase activity	other molecular function	F
TRINITY_DN277209_c0_g1	serine hydrolase activity	other molecular function	F
TRINITY_DN294142_c0_g1	serine hydrolase activity	other molecular function	F
TRINITY_DN299202_c0_g2	serine hydrolase activity	other molecular function	F
TRINITY_DN314160_c4_g1	serine hydrolase activity	other molecular function	F
TRINITY_DN256219_c0_g2	guanyl nucleotide binding	other molecular function	F
TRINITY_DN298167_c1_g1	guanyl nucleotide binding	other molecular function	F
TRINITY_DN310742_c0_g4	guanyl nucleotide binding	other molecular function	F
TRINITY_DN312716_c1_g1	guanyl nucleotide binding	other molecular function	F
TRINITY_DN299042_c0_g1	"nucleobase, nucleoside, nucleotide kinase activity"	kinase activity	F
TRINITY_DN292961_c0_g1	small conjugating protein-specific protease activity	other molecular function	F
TRINITY_DN314831_c1_g1	small conjugating protein-specific protease activity	other molecular function	F
TRINITY_DN25521_c0_g1	small conjugating protein ligase activity	other molecular function	F
TRINITY_DN296706_c2_g1	small conjugating protein ligase activity	other molecular function	F
TRINITY_DN311418_c0_g3	small conjugating protein ligase activity	other molecular function	F
TRINITY_DN312095_c1_g3	cation-transporting ATPase activity	transporter activity	F
TRINITY_DN277395_c0_g1	passive transmembrane transporter activity	transporter activity	F
TRINITY_DN294619_c0_g2	passive transmembrane transporter activity	transporter activity	F
TRINITY_DN312713_c2_g1	passive transmembrane transporter activity	transporter activity	F
TRINITY_DN298173_c0_g1	active transmembrane transporter activity	transporter activity	F
TRINITY_DN299750_c3_g1	active transmembrane transporter activity	transporter activity	F
TRINITY_DN312095_c1_g3	active transmembrane transporter activity	transporter activity	F
TRINITY_DN277395_c0_g1	gated channel activity	transporter activity	F
TRINITY_DN294619_c0_g2	gated channel activity	transporter activity	F
TRINITY_DN312713_c2_g1	gated channel activity	transporter activity	F
TRINITY_DN277395_c0_g1	substrate specific channel activity	transporter activity	F
TRINITY_DN294619_c0_g2	substrate specific channel activity	transporter activity	F
TRINITY_DN312713_c2_g1	substrate specific channel activity	transporter activity	F
TRINITY_DN277395_c0_g1	ion gated channel activity	transporter activity	F
TRINITY_DN294619_c0_g2	ion gated channel activity	transporter activity	F
TRINITY_DN312713_c2_g1	ion gated channel activity	transporter activity	F
TRINITY_DN312095_c1_g3	active ion transmembrane transporter activity	transporter activity	F
TRINITY_DN277292_c0_g1	transmembrane transporter activity	transporter activity	F
TRINITY_DN277395_c0_g1	transmembrane transporter activity	transporter activity	F
TRINITY_DN293691_c0_g1	transmembrane transporter activity	transporter activity	F
TRINITY_DN293818_c3_g2	transmembrane transporter activity	transporter activity	F
TRINITY_DN294619_c0_g2	transmembrane transporter activity	transporter activity	F
TRINITY_DN298173_c0_g1	transmembrane transporter activity	transporter activity	F
TRINITY_DN299750_c3_g1	transmembrane transporter activity	transporter activity	F
TRINITY_DN311730_c0_g1	transmembrane transporter activity	transporter activity	F
TRINITY_DN312095_c1_g3	transmembrane transporter activity	transporter activity	F
TRINITY_DN312713_c2_g1	transmembrane transporter activity	transporter activity	F
TRINITY_DN293691_c0_g1	inorganic cation transmembrane transporter activity	transporter activity	F
TRINITY_DN294619_c0_g2	inorganic cation transmembrane transporter activity	transporter activity	F
TRINITY_DN299750_c3_g1	inorganic cation transmembrane transporter activity	transporter activity	F
TRINITY_DN312095_c1_g3	inorganic cation transmembrane transporter activity	transporter activity	F
TRINITY_DN231598_c0_g2	enzyme regulator activity	enzyme regulator activity	F
TRINITY_DN252876_c0_g1	enzyme regulator activity	enzyme regulator activity	F
TRINITY_DN254084_c0_g1	enzyme regulator activity	enzyme regulator activity	F
TRINITY_DN298161_c0_g1	enzyme regulator activity	enzyme regulator activity	F
TRINITY_DN311418_c0_g2	enzyme regulator activity	enzyme regulator activity	F
TRINITY_DN312003_c1_g6	enzyme regulator activity	enzyme regulator activity	F
TRINITY_DN231598_c0_g2	GTPase regulator activity	enzyme regulator activity	F
TRINITY_DN298161_c0_g1	GTPase regulator activity	enzyme regulator activity	F
TRINITY_DN312003_c1_g6	GTPase regulator activity	enzyme regulator activity	F
